activity_id,customer_id,date_id,channel_id,session_duration_sec,pages_viewed,actions_taken,bounce
2644,408,433,1,17,1,0,1
2645,368,109,3,1304,4,9,0
2646,260,489,4,331,4,13,0
2647,288,251,6,532,5,14,0
2648,428,593,4,520,2,5,0
2649,28,448,5,680,16,5,0
2650,342,35,2,478,12,6,0
2651,394,115,2,776,18,5,0
2652,272,573,5,183,19,9,0
2653,184,85,4,1399,11,2,0
2654,359,598,3,652,13,9,0
2655,222,258,3,305,8,0,0
2656,38,380,2,14,1,0,1
2657,449,539,4,1024,18,11,0
2658,253,10,1,1038,19,15,0
2659,307,704,3,1575,2,3,0
2660,155,385,4,99,20,7,0
2661,74,658,3,101,5,0,0
2662,354,318,6,7,1,0,1
2663,461,729,1,1707,16,7,0
2664,436,434,1,26,1,0,1
2665,212,101,2,26,1,0,1
2666,383,500,5,24,1,0,1
2667,351,90,4,13,1,0,1
2668,166,182,4,717,10,5,0
2669,365,683,2,1790,5,12,0
2670,461,515,3,194,12,1,0
2671,453,401,5,1050,3,11,0
2672,240,113,6,675,12,13,0
2673,42,432,4,1156,19,9,0
2674,290,246,4,1538,8,12,0
2675,328,15,3,23,1,0,1
2676,161,123,6,856,4,2,0
2677,301,343,4,11,1,0,1
2678,134,381,1,21,1,0,1
2679,203,622,4,7,1,0,1
2680,42,149,6,1462,14,14,0
2681,457,320,5,1729,13,15,0
2682,270,494,5,1553,17,13,0
2683,44,586,4,469,2,11,0
2684,322,53,3,27,1,0,1
2685,293,188,2,29,1,0,1
2686,289,81,4,522,5,7,0
2687,62,138,4,14,1,0,1
2688,470,11,1,1009,13,6,0
2689,386,621,1,1178,17,13,0
2690,350,668,1,21,1,0,1
2691,178,232,4,19,14,4,0
2692,7,424,2,16,1,0,1
2693,106,657,6,732,16,14,0
2694,318,297,2,1579,20,9,0
2695,1,306,1,1726,2,6,0
2696,82,481,2,47,7,4,0
2697,269,179,6,920,10,12,0
2698,407,333,2,26,1,0,1
2699,403,350,4,175,4,4,0
2700,125,554,1,26,1,0,1
2701,439,689,6,1484,19,10,0
2702,212,143,6,147,18,10,0
2703,333,681,1,27,1,0,1
2704,336,168,5,29,1,0,1
2705,249,618,1,30,1,0,1
2706,327,401,4,798,13,7,0
2707,369,632,3,993,6,2,0
2708,82,425,3,1200,17,8,0
2709,99,206,6,1016,20,1,0
2710,342,680,5,579,1,7,0
2711,112,354,6,1420,7,3,0
2712,80,728,3,1524,11,4,0
2713,230,706,3,859,15,3,0
2714,176,49,6,521,2,11,0
2715,233,569,1,944,3,4,0
2716,396,408,3,320,10,9,0
2717,310,74,5,738,6,7,0
2718,461,174,1,1470,3,10,0
2719,301,479,4,20,1,0,1
2720,295,92,2,829,3,13,0
2721,226,424,3,291,17,5,0
2722,361,397,1,1729,19,10,0
2723,363,578,6,1678,1,4,0
2724,288,270,5,1604,10,6,0
2725,382,263,6,1767,11,14,0
2726,415,420,4,167,8,13,0
2727,175,17,6,79,19,2,0
2728,305,355,6,829,15,6,0
2729,107,578,6,25,1,0,1
2730,402,374,5,1559,7,12,0
2731,473,120,5,1607,10,2,0
2732,236,32,4,17,1,0,1
2733,397,336,6,12,1,0,1
2734,362,544,4,1105,2,14,0
2735,343,144,1,12,1,0,1
2736,365,220,5,1134,4,2,0
2737,389,592,5,18,1,0,1
2738,245,439,2,917,6,0,0
2739,228,229,3,29,1,0,1
2740,115,385,3,18,1,0,1
2741,236,656,1,1196,1,11,0
2742,439,334,4,1659,10,6,0
2743,251,490,1,660,9,12,0
2744,104,616,2,165,13,8,0
2745,3,605,6,709,9,13,0
2746,335,546,4,1538,8,1,0
2747,265,515,4,1103,4,1,0
2748,170,218,1,289,19,5,0
2749,452,430,2,657,9,15,0
2750,459,50,6,76,19,10,0
2751,157,15,1,1606,10,12,0
2752,162,623,4,29,1,0,1
2753,21,27,1,1197,2,1,0
2754,266,519,3,537,13,14,0
2755,364,238,6,642,16,9,0
2756,206,587,2,23,1,0,1
2757,17,568,5,575,4,6,0
2758,272,326,5,17,1,0,1
2759,269,225,2,233,7,0,0
2760,65,677,5,1315,9,5,0
2761,35,107,1,1203,2,6,0
2762,308,308,6,39,19,9,0
2763,296,290,1,10,1,0,1
2764,230,637,5,1522,19,1,0
2765,117,143,2,1152,18,14,0
2766,240,399,4,84,13,5,0
2767,269,592,3,1725,3,6,0
2768,426,318,1,1336,7,15,0
2769,274,473,3,604,7,0,0
2770,262,202,4,499,6,6,0
2771,447,701,4,1455,1,5,0
2772,196,249,5,351,1,15,0
2773,478,317,5,7,1,0,1
2774,61,228,2,1699,4,2,0
2775,261,425,1,708,15,14,0
2776,232,506,1,1224,5,4,0
2777,448,234,1,329,17,14,0
2778,225,277,1,742,17,5,0
2779,429,14,2,18,1,0,1
2780,225,501,5,20,1,0,1
2781,447,659,2,13,1,0,1
2782,242,679,2,784,11,10,0
2783,239,66,2,839,10,13,0
2784,133,715,3,204,10,10,0
2785,183,182,3,19,1,0,1
2786,498,305,6,1670,17,4,0
2787,166,143,6,868,20,1,0
2788,418,534,3,223,4,3,0
2789,222,488,2,1622,8,11,0
2790,236,439,3,28,1,0,1
2791,19,665,3,133,14,0,0
2792,279,208,5,1515,7,2,0
2793,115,266,4,672,2,5,0
2794,164,522,4,115,8,9,0
2795,461,353,4,425,8,6,0
2796,296,155,2,625,20,11,0
2797,394,329,4,6,1,0,1
2798,163,346,6,973,17,4,0
2799,275,557,1,1697,7,5,0
2800,347,149,4,191,13,3,0
2801,383,688,4,1592,6,12,0
2802,237,257,4,865,6,6,0
2803,13,215,6,1149,12,8,0
2804,388,455,6,389,14,3,0
2805,445,194,1,1641,20,4,0
2806,293,288,1,29,1,0,1
2807,494,180,6,466,5,0,0
2808,392,402,2,723,8,8,0
2809,49,514,3,572,11,11,0
2810,432,553,5,10,1,0,1
2811,460,543,2,185,9,0,0
2812,119,356,4,12,1,0,1
2813,464,163,5,9,1,0,1
2814,98,335,6,630,20,0,0
2815,229,594,5,788,12,14,0
2816,425,516,5,27,1,0,1
2817,72,95,2,312,12,1,0
2818,89,553,4,1108,11,12,0
2819,321,216,3,19,1,0,1
2820,351,697,5,1697,18,5,0
2821,296,175,3,22,1,0,1
2822,267,613,6,1320,10,12,0
2823,449,681,2,814,7,2,0
2824,125,17,5,611,13,1,0
2825,81,404,2,21,1,0,1
2826,121,213,6,839,10,1,0
2827,415,291,6,1033,10,2,0
2828,222,246,3,1757,8,1,0
2829,49,63,6,27,1,0,1
2830,211,241,4,18,1,0,1
2831,385,148,5,13,1,0,1
2832,163,314,1,604,1,10,0
2833,468,388,2,343,19,11,0
2834,429,107,6,5,1,0,1
2835,270,438,1,84,13,13,0
2836,379,676,1,384,13,0,0
2837,303,19,6,8,1,0,1
2838,314,676,3,418,17,3,0
2839,369,389,2,649,9,2,0
2840,214,399,6,1016,18,9,0
2841,241,227,2,165,14,11,0
2842,91,700,3,9,1,0,1
2843,397,538,5,409,12,8,0
2844,434,15,4,166,3,0,0
2845,388,176,5,1066,12,0,0
2846,339,675,1,16,1,0,1
2847,384,32,4,898,15,3,0
2848,174,240,2,26,1,0,1
2849,63,512,1,13,1,0,1
2850,390,325,3,533,3,5,0
2851,410,566,6,349,10,5,0
2852,421,185,5,26,1,0,1
2853,37,366,6,380,2,11,0
2854,433,452,4,22,1,0,1
2855,498,162,4,24,1,0,1
2856,172,47,3,1564,2,15,0
2857,365,140,3,1545,20,2,0
2858,308,303,2,6,1,0,1
2859,494,705,2,16,1,0,1
2860,387,173,4,13,1,0,1
2861,417,156,2,1159,8,9,0
2862,389,696,2,20,1,0,1
2863,182,264,2,1230,19,8,0
2864,375,576,3,28,1,0,1
2865,98,231,1,1080,14,8,0
2866,148,570,4,1352,8,4,0
2867,24,528,3,1673,1,10,0
2868,387,279,6,1056,16,3,0
2869,15,323,1,1150,5,6,0
2870,88,108,1,1268,2,15,0
2871,132,482,5,27,1,0,1
2872,55,709,1,20,1,0,1
2873,482,258,6,5,1,0,1
2874,364,263,3,17,1,0,1
2875,456,517,6,577,17,12,0
2876,478,499,2,990,10,8,0
2877,208,387,1,916,5,7,0
2878,374,60,3,1753,16,8,0
2879,4,572,1,22,1,0,1
2880,224,530,5,11,1,0,1
2881,79,365,2,1628,18,9,0
2882,111,595,2,29,1,0,1
2883,206,19,2,820,20,10,0
2884,226,383,2,1422,14,13,0
2885,485,573,1,454,4,13,0
2886,241,536,1,19,1,0,1
2887,134,664,5,147,8,10,0
2888,198,275,2,24,1,0,1
2889,485,528,2,1558,20,7,0
2890,490,640,3,12,1,0,1
2891,70,715,4,95,17,11,0
2892,308,573,4,12,1,0,1
2893,443,31,1,7,1,0,1
2894,415,617,4,28,1,0,1
2895,169,279,6,1012,7,14,0
2896,19,283,5,1271,2,13,0
2897,35,618,3,756,13,10,0
2898,485,462,2,1258,13,3,0
2899,17,680,2,1593,9,0,0
2900,106,412,5,1748,19,3,0
2901,266,21,3,1669,4,15,0
2902,161,440,5,1318,9,6,0
2903,439,731,2,30,1,0,1
2904,351,515,6,30,1,0,1
2905,339,465,1,1397,14,3,0
2906,260,474,2,484,14,7,0
2907,36,122,1,550,18,10,0
2908,285,430,4,236,5,12,0
2909,245,711,2,1134,3,4,0
2910,301,121,2,1749,16,11,0
2911,85,265,5,1389,19,2,0
2912,208,27,6,1095,10,3,0
2913,179,694,5,1604,11,11,0
2914,366,233,1,27,1,0,1
2915,110,467,4,426,4,10,0
2916,207,506,1,1019,4,13,0
2917,428,262,3,1131,4,8,0
2918,2,5,1,1538,9,1,0
2919,190,421,1,315,8,3,0
2920,217,320,1,19,1,0,1
2921,311,498,2,1206,14,5,0
2922,288,516,6,15,1,0,1
2923,157,158,4,432,9,8,0
2924,365,498,5,1695,20,4,0
2925,192,118,6,1231,16,6,0
2926,209,647,3,574,15,11,0
2927,428,473,5,1448,8,15,0
2928,467,62,6,670,7,4,0
2929,366,605,1,1640,14,15,0
2930,286,332,2,1473,13,0,0
2931,55,487,3,469,1,8,0
2932,474,162,3,17,1,0,1
2933,31,48,3,257,7,3,0
2934,204,507,4,731,5,15,0
2935,1,449,1,328,15,14,0
2936,221,219,6,15,1,0,1
2937,448,303,2,27,1,0,1
2938,292,623,1,1418,10,6,0
2939,323,104,4,1483,14,14,0
2940,478,172,4,80,5,11,0
2941,487,74,4,1321,8,2,0
2942,159,432,3,998,5,10,0
2943,423,290,4,1662,15,5,0
2944,23,699,2,902,20,0,0
2945,465,111,3,1464,12,1,0
2946,95,403,1,496,9,0,0
2947,446,483,2,201,5,4,0
2948,345,57,6,894,13,14,0
2949,497,331,3,1353,1,10,0
2950,326,184,3,10,1,0,1
2951,334,117,6,1776,14,8,0
2952,115,719,2,21,1,0,1
2953,468,76,4,1136,1,11,0
2954,35,246,5,75,11,14,0
2955,60,229,4,29,1,0,1
2956,439,572,6,1157,13,9,0
2957,427,382,2,847,4,10,0
2958,226,12,6,16,1,0,1
2959,255,9,3,330,20,11,0
2960,205,545,4,30,1,0,1
2961,48,130,2,15,1,0,1
2962,301,597,6,1128,19,13,0
2963,478,326,5,823,20,4,0
2964,127,322,4,61,2,12,0
2965,172,682,3,138,12,2,0
2966,390,602,4,1432,12,2,0
2967,103,487,5,522,19,10,0
2968,428,177,4,30,1,0,1
2969,392,258,3,21,1,0,1
2970,343,68,5,1018,14,5,0
2971,481,276,4,29,1,0,1
2972,142,700,4,7,1,0,1
2973,481,717,4,1587,11,7,0
2974,73,131,6,30,1,0,1
2975,450,461,1,28,1,0,1
2976,49,3,1,562,17,3,0
2977,369,454,1,24,1,0,1
2978,140,45,5,1241,9,7,0
2979,405,310,5,1374,4,4,0
2980,264,113,4,1554,20,7,0
2981,8,534,1,15,1,0,1
2982,413,607,5,1797,1,10,0
2983,466,521,1,1129,4,8,0
2984,111,290,6,5,1,0,1
2985,18,567,6,240,2,10,0
2986,486,728,2,708,17,13,0
2987,303,605,1,1309,6,3,0
2988,36,100,4,1446,14,9,0
2989,456,141,6,163,6,9,0
2990,493,459,4,1598,9,4,0
2991,77,723,6,1492,12,6,0
2992,82,53,4,1685,9,8,0
2993,354,329,5,163,6,12,0
2994,297,153,1,12,1,0,1
2995,371,266,6,18,1,0,1
2996,496,704,3,1024,4,13,0
2997,252,525,6,207,7,0,0
2998,295,639,3,6,1,0,1
2999,475,514,5,1393,13,9,0
3000,204,278,3,90,17,12,0
3001,371,724,5,15,1,0,1
3002,455,134,2,12,1,0,1
3003,76,278,6,22,1,0,1
3004,198,261,1,391,14,3,0
3005,343,583,3,1678,12,15,0
3006,279,407,1,21,1,0,1
3007,353,331,5,419,19,7,0
3008,494,38,5,459,12,8,0
3009,474,286,2,1393,16,11,0
3010,476,523,1,1217,6,0,0
3011,197,382,4,1265,7,5,0
3012,469,613,4,1669,5,14,0
3013,84,143,2,858,18,7,0
3014,90,482,3,12,1,0,1
3015,63,546,2,1265,20,11,0
3016,326,482,5,1691,2,5,0
3017,402,138,5,46,3,14,0
3018,348,28,4,276,19,9,0
3019,469,19,2,1543,13,9,0
3020,115,374,6,11,1,0,1
3021,451,658,3,27,1,0,1
3022,38,32,6,11,1,0,1
3023,123,718,1,21,1,0,1
3024,340,438,4,1764,19,1,0
3025,217,656,4,1535,9,15,0
3026,325,140,1,1469,4,2,0
3027,32,303,1,1139,8,8,0
3028,240,572,2,17,1,0,1
3029,44,658,5,19,1,0,1
3030,244,636,3,1329,8,6,0
3031,383,290,2,282,11,6,0
3032,482,631,2,284,9,4,0
3033,392,505,4,933,6,14,0
3034,186,457,6,704,2,5,0
3035,338,534,5,715,6,2,0
3036,474,289,5,14,1,0,1
3037,18,233,6,785,7,7,0
3038,203,729,5,1011,18,9,0
3039,402,17,6,30,1,0,1
3040,237,340,6,1291,19,7,0
3041,258,609,3,925,16,1,0
3042,296,719,6,1708,8,5,0
3043,124,134,6,1318,2,4,0
3044,479,325,3,844,3,13,0
3045,361,661,4,1222,10,13,0
3046,228,661,4,1085,3,13,0
3047,213,81,2,23,1,0,1
3048,368,298,6,681,19,4,0
3049,34,118,6,1157,11,14,0
3050,488,648,3,25,1,0,1
3051,317,288,4,11,1,0,1
3052,293,433,2,831,7,12,0
3053,181,300,5,1284,16,14,0
3054,363,491,5,1294,5,4,0
3055,282,661,1,5,1,0,1
3056,50,262,2,1043,14,13,0
3057,203,187,3,185,11,15,0
3058,175,111,3,1785,19,1,0
3059,204,456,1,1305,1,0,0
3060,136,647,3,21,1,0,1
3061,461,188,3,330,6,15,0
3062,461,657,3,1485,19,12,0
3063,361,676,2,1278,10,6,0
3064,487,354,1,945,4,14,0
3065,170,66,2,25,1,0,1
3066,466,263,2,29,1,0,1
3067,168,238,4,958,12,14,0
3068,255,455,2,523,5,12,0
3069,394,343,5,1759,16,10,0
3070,341,72,1,14,1,0,1
3071,303,449,5,198,9,0,0
3072,245,77,6,1414,6,0,0
3073,212,88,6,1190,20,1,0
3074,136,404,4,1459,14,15,0
3075,140,486,2,1635,3,14,0
3076,480,175,3,29,1,0,1
3077,200,434,5,26,1,0,1
3078,401,52,2,324,12,6,0
3079,434,587,3,1474,5,11,0
3080,229,389,4,433,11,0,0
3081,287,96,6,123,16,5,0
3082,115,669,5,619,15,12,0
3083,372,426,6,26,1,0,1
3084,37,188,6,785,3,8,0
3085,328,623,2,1354,13,7,0
3086,294,405,2,19,1,0,1
3087,358,306,3,466,19,1,0
3088,33,645,5,1723,11,12,0
3089,206,223,1,136,13,6,0
3090,365,121,1,744,3,12,0
3091,229,523,4,28,1,0,1
3092,415,730,6,123,10,3,0
3093,380,670,3,29,1,0,1
3094,386,201,6,1503,16,7,0
3095,187,164,4,1297,6,10,0
3096,279,402,4,953,16,1,0
3097,153,530,5,1207,2,15,0
3098,94,711,5,24,1,0,1
3099,392,616,1,676,10,5,0
3100,482,490,1,111,5,7,0
3101,357,108,2,9,1,0,1
3102,293,200,4,1679,9,13,0
3103,33,256,4,29,1,0,1
3104,275,295,1,746,16,15,0
3105,70,623,1,21,1,0,1
3106,359,641,6,16,1,0,1
3107,303,362,4,29,1,0,1
3108,224,683,3,15,1,0,1
3109,81,159,2,1428,12,11,0
3110,354,560,3,1149,16,0,0
3111,460,448,2,21,5,4,0
3112,446,731,2,1255,8,7,0
3113,74,557,4,1089,20,15,0
3114,372,199,3,30,1,0,1
3115,333,420,3,1002,6,13,0
3116,159,511,3,854,9,11,0
3117,233,701,2,1074,8,3,0
3118,473,126,5,733,2,1,0
3119,246,324,4,1525,10,11,0
3120,383,694,3,1121,4,0,0
3121,6,112,1,1161,18,13,0
3122,252,267,3,1033,14,2,0
3123,229,545,6,1132,14,12,0
3124,197,650,3,17,1,0,1
3125,125,225,2,625,15,14,0
3126,294,419,2,11,1,0,1
3127,296,152,2,1634,14,5,0
3128,316,77,3,11,6,6,0
3129,106,563,6,1031,8,9,0
3130,26,331,2,246,20,9,0
3131,466,649,1,13,1,0,1
3132,385,427,1,1288,16,13,0
3133,39,277,3,23,1,0,1
3134,121,420,4,42,19,10,0
3135,311,571,1,909,10,15,0
3136,119,399,4,757,7,14,0
3137,270,359,5,932,10,11,0
3138,447,371,4,248,8,3,0
3139,314,549,3,547,9,12,0
3140,223,249,5,15,1,0,1
3141,246,257,4,20,1,0,1
3142,122,450,6,333,3,4,0
3143,141,528,4,19,1,0,1
3144,463,75,5,176,18,15,0
3145,253,607,6,1111,8,4,0
3146,417,609,1,1319,1,1,0
3147,7,328,3,728,4,14,0
3148,165,564,3,14,1,0,1
3149,374,581,1,23,1,0,1
3150,156,190,3,18,1,0,1
3151,337,481,1,9,1,0,1
3152,120,253,1,29,1,0,1
3153,209,345,2,424,12,6,0
3154,189,628,4,652,19,0,0
3155,416,161,5,390,4,12,0
3156,269,502,5,1011,11,15,0
3157,441,566,2,1603,16,6,0
3158,481,436,2,107,19,15,0
3159,298,657,5,1494,8,13,0
3160,211,28,5,1033,19,15,0
3161,167,344,1,1629,2,9,0
3162,187,678,1,19,1,0,1
3163,308,410,2,1258,1,2,0
3164,227,627,2,27,1,0,1
3165,487,152,4,16,1,0,1
3166,265,163,3,14,1,0,1
3167,9,341,5,633,3,11,0
3168,62,70,4,915,11,6,0
3169,431,453,2,579,11,2,0
3170,303,567,4,1383,2,9,0
3171,169,729,3,29,1,0,1
3172,282,3,3,11,1,0,1
3173,174,634,6,987,5,13,0
3174,446,635,3,78,15,0,0
3175,409,195,1,847,20,13,0
3176,34,132,5,228,11,12,0
3177,284,461,1,1705,6,15,0
3178,267,342,2,931,19,4,0
3179,492,588,2,14,1,0,1
3180,243,106,4,12,1,0,1
3181,454,437,6,11,1,0,1
3182,425,542,3,1096,7,1,0
3183,134,700,5,428,14,3,0
3184,83,204,5,818,14,10,0
3185,24,409,4,994,12,11,0
3186,230,250,6,1552,11,9,0
3187,2,327,6,29,1,0,1
3188,455,453,4,1359,5,11,0
3189,151,41,2,682,18,2,0
3190,277,328,3,21,1,0,1
3191,109,351,4,1041,10,11,0
3192,323,153,1,1088,1,4,0
3193,59,17,3,7,1,0,1
3194,405,479,6,1572,10,7,0
3195,195,15,5,26,1,0,1
3196,393,697,1,7,1,0,1
3197,188,645,4,904,3,7,0
3198,9,722,3,912,12,1,0
3199,447,320,3,22,1,0,1
3200,486,657,5,1212,5,4,0
3201,12,416,5,1285,2,12,0
3202,405,316,5,505,11,13,0
3203,379,713,6,1698,17,1,0
3204,116,672,4,442,18,6,0
3205,250,144,2,633,12,10,0
3206,470,100,4,88,17,7,0
3207,34,304,6,26,1,0,1
3208,140,663,6,30,1,0,1
3209,425,728,4,832,8,1,0
3210,374,36,3,741,7,0,0
3211,499,564,5,30,1,0,1
3212,254,648,2,1734,11,3,0
3213,352,590,4,234,15,1,0
3214,258,459,2,160,16,0,0
3215,257,119,4,842,18,3,0
3216,10,236,6,22,1,0,1
3217,309,112,6,10,1,0,1
3218,187,56,1,790,9,10,0
3219,210,395,2,16,1,0,1
3220,58,159,3,458,14,3,0
3221,207,608,5,19,1,0,1
3222,395,166,5,736,16,9,0
3223,187,39,5,132,19,14,0
3224,463,238,6,12,1,0,1
3225,173,508,1,18,1,0,1
3226,143,177,4,7,1,0,1
3227,466,259,4,7,1,0,1
3228,171,38,3,547,4,11,0
3229,134,291,3,26,1,0,1
3230,379,649,2,1237,14,9,0
3231,189,264,1,1361,19,3,0
3232,478,475,5,101,9,15,0
3233,70,22,5,397,18,6,0
3234,305,402,3,1517,6,9,0
3235,419,487,6,863,1,15,0
3236,347,124,3,18,1,0,1
3237,391,277,1,30,1,0,1
3238,356,127,2,16,1,0,1
3239,80,334,3,15,1,0,1
3240,286,203,2,1683,14,4,0
3241,107,547,3,261,12,11,0
3242,5,590,6,16,1,0,1
3243,68,644,3,29,1,0,1
3244,247,348,1,16,1,0,1
3245,278,516,6,136,17,8,0
3246,270,177,6,37,15,5,0
3247,78,401,2,430,10,1,0
3248,95,673,5,443,16,3,0
3249,128,156,4,972,6,14,0
3250,80,420,2,19,1,0,1
3251,370,440,4,606,14,10,0
3252,407,521,1,1199,10,12,0
3253,229,656,6,947,10,4,0
3254,149,275,5,1260,7,2,0
3255,251,355,6,20,1,0,1
3256,444,413,4,21,1,0,1
3257,418,619,1,26,1,0,1
3258,208,665,4,909,17,6,0
3259,17,196,1,822,4,6,0
3260,248,461,5,40,11,7,0
3261,469,213,5,1403,18,7,0
3262,53,670,3,30,1,0,1
3263,482,99,5,42,4,12,0
3264,277,12,2,521,14,4,0
3265,445,123,5,464,17,11,0
3266,37,113,3,575,8,15,0
3267,49,369,4,513,9,2,0
3268,297,87,1,1389,13,13,0
3269,216,188,2,27,1,0,1
3270,31,297,4,87,5,13,0
3271,335,179,2,646,16,4,0
3272,473,345,1,25,1,0,1
3273,357,150,4,1323,4,7,0
3274,490,426,2,143,2,9,0
3275,166,492,5,23,1,0,1
3276,334,19,4,288,20,2,0
3277,314,490,6,16,1,0,1
3278,490,433,5,17,1,0,1
3279,192,51,5,449,14,2,0
3280,286,690,2,242,10,1,0
3281,116,483,2,120,17,14,0
3282,144,203,5,5,1,0,1
3283,6,618,2,5,1,0,1
3284,175,681,4,372,13,1,0
3285,324,182,6,592,16,9,0
3286,168,669,4,1287,17,5,0
3287,87,473,2,22,1,0,1
3288,170,179,2,24,1,0,1
3289,107,178,2,1187,15,5,0
3290,168,263,1,239,10,7,0
3291,487,303,4,1588,12,9,0
3292,44,519,5,17,1,0,1
3293,185,615,3,940,18,1,0
3294,417,645,5,10,1,0,1
3295,139,439,2,828,14,7,0
3296,180,369,6,1340,12,0,0
3297,471,345,5,12,1,0,1
3298,185,40,1,1800,16,14,0
3299,316,596,1,1508,7,3,0
3300,75,98,6,169,8,11,0
3301,362,513,1,589,7,6,0
3302,413,384,6,18,1,0,1
3303,136,19,1,109,3,9,0
3304,47,633,6,419,7,10,0
3305,435,446,2,10,1,0,1
3306,197,56,6,1171,7,2,0
3307,381,283,2,1567,13,12,0
3308,117,237,1,786,4,9,0
3309,282,160,2,8,1,0,1
3310,244,88,6,19,1,0,1
3311,407,597,3,15,1,0,1
3312,379,257,1,694,4,11,0
3313,38,613,6,5,1,0,1
3314,425,341,4,29,1,0,1
3315,415,239,6,743,6,13,0
3316,187,613,3,188,16,13,0
3317,94,271,1,12,1,0,1
3318,15,154,6,390,17,12,0
3319,51,56,4,858,11,13,0
3320,151,596,2,11,1,0,1
3321,229,451,4,598,3,9,0
3322,189,483,1,1030,11,6,0
3323,366,508,6,24,1,0,1
3324,434,506,6,1632,12,5,0
3325,63,324,5,961,17,3,0
3326,374,568,2,212,16,3,0
3327,491,117,1,146,9,5,0
3328,60,161,3,1447,17,9,0
3329,455,313,4,910,7,2,0
3330,479,209,4,162,16,8,0
3331,457,1,6,18,1,0,1
3332,165,318,3,1350,2,11,0
3333,417,6,2,530,1,3,0
3334,408,93,4,835,3,14,0
3335,54,212,6,6,1,0,1
3336,345,129,4,11,1,0,1
3337,439,93,6,1079,3,14,0
3338,481,251,3,20,1,0,1
3339,184,433,3,35,1,2,0
3340,341,666,6,659,10,4,0
3341,371,59,6,1798,15,4,0
3342,39,126,4,1791,9,6,0
3343,353,177,3,26,1,0,1
3344,432,72,1,529,16,10,0
3345,338,406,4,305,9,4,0
3346,488,64,6,18,1,0,1
3347,452,301,2,1530,3,2,0
3348,262,268,4,122,8,11,0
3349,360,347,5,9,1,0,1
3350,471,706,4,17,1,0,1
3351,34,508,3,879,9,10,0
3352,474,240,1,18,1,0,1
3353,139,595,3,29,14,1,0
3354,331,295,1,206,7,15,0
3355,476,669,1,468,10,13,0
3356,405,248,6,225,1,15,0
3357,435,701,1,1318,16,13,0
3358,351,329,4,1541,13,1,0
3359,410,540,2,5,1,0,1
3360,357,690,3,25,1,0,1
3361,143,655,3,1010,10,15,0
3362,137,719,2,16,1,0,1
3363,425,669,5,970,8,13,0
3364,245,36,1,1371,14,11,0
3365,487,372,2,7,1,0,1
3366,431,720,4,1642,11,1,0
3367,3,578,2,20,1,0,1
3368,467,119,5,15,1,0,1
3369,286,587,6,926,9,0,0
3370,184,174,5,53,11,11,0
3371,180,495,5,9,1,0,1
3372,272,274,4,1504,5,12,0
3373,26,407,2,1527,20,5,0
3374,219,651,1,7,1,0,1
3375,442,276,1,1673,13,5,0
3376,263,662,5,63,17,1,0
3377,410,207,1,1570,4,4,0
3378,421,121,4,1203,11,4,0
3379,77,165,2,504,3,5,0
3380,249,511,2,719,1,6,0
3381,177,440,1,879,6,14,0
3382,491,268,1,398,9,5,0
3383,363,507,2,304,7,10,0
3384,120,717,4,1777,9,5,0
3385,52,693,3,1489,5,0,0
3386,95,36,4,1226,8,15,0
3387,190,666,5,19,1,0,1
3388,363,632,3,9,1,0,1
3389,441,679,3,1170,5,10,0
3390,446,657,1,29,1,0,1
3391,184,706,6,1410,18,15,0
3392,410,724,5,468,13,9,0
3393,94,501,2,952,19,11,0
3394,114,534,6,1293,4,13,0
3395,402,74,2,1203,5,2,0
3396,54,105,6,25,1,0,1
3397,336,213,1,8,1,0,1
3398,169,193,3,29,1,0,1
3399,92,267,4,1191,9,9,0
3400,449,107,2,442,5,4,0
3401,439,175,1,22,1,0,1
3402,128,537,3,1451,16,1,0
3403,388,590,3,434,19,3,0
3404,7,540,3,22,1,0,1
3405,491,532,2,992,20,5,0
3406,487,115,4,28,1,0,1
3407,72,385,6,120,17,0,0
3408,415,611,2,924,3,11,0
3409,119,77,4,22,1,0,1
3410,366,613,5,1155,8,0,0
3411,327,285,6,19,1,0,1
3412,412,237,5,262,4,7,0
3413,229,63,6,522,19,8,0
3414,157,376,3,641,1,14,0
3415,452,16,1,667,8,11,0
3416,483,520,5,276,7,8,0
3417,52,684,1,1605,17,0,0
3418,416,184,5,1345,8,10,0
3419,477,140,6,22,1,0,1
3420,247,606,5,29,1,0,1
3421,175,528,4,28,1,0,1
3422,238,72,3,882,10,3,0
3423,436,241,2,1532,2,14,0
3424,196,421,4,1404,16,1,0
3425,340,715,4,446,8,2,0
3426,404,71,6,18,1,0,1
3427,54,605,3,700,8,0,0
3428,251,211,6,243,7,8,0
3429,118,500,4,1285,3,14,0
3430,486,221,4,23,1,0,1
3431,109,29,4,209,18,4,0
3432,459,15,3,769,17,4,0
3433,74,99,4,10,1,0,1
3434,230,710,3,270,10,13,0
3435,478,490,2,311,12,10,0
3436,218,337,2,23,1,0,1
3437,13,344,6,458,13,14,0
3438,62,133,1,1677,15,5,0
3439,383,36,5,717,16,0,0
3440,161,713,6,667,1,3,0
3441,386,425,5,1770,9,8,0
3442,168,721,4,1533,18,2,0
3443,229,270,3,389,2,10,0
3444,475,652,3,7,1,0,1
3445,472,379,6,1373,11,13,0
3446,144,10,5,1621,6,1,0
3447,202,662,4,30,1,0,1
3448,377,612,6,507,2,0,0
3449,453,264,6,7,1,0,1
